"id_meteo","id_pays","annee","automne_tavg","hiver_tavg","printemps_tavg","ete_tavg","automne_tmax","hiver_tmax","printemps_tmax","ete_tmax","automne_tmin","hiver_tmin","printemps_tmin","ete_tmin"
"624","91","2021","27.6484","27.78","27.8533","25.9848","31.056","31.8167","31.5261","28.4011","24.5286","24.23","24.6804","23.8848"
"625","92","2021","27.5462","27.2067","27.638","26.9989","33.233","35.0544","34.75","30.8239","23.2132","19.08","22.3935","23.9554"
"626","93","2021","27.9791","25.84","26.8","27.6848","30.2055","28.55","28.8957","29.9","24.3033","22.7733","23.6717","24.5109"
"627","98","2021","23.5571","18.4233","26.7848","29.437","26.2857","21.4011","29.5174","31.9641","21.233","15.9867","24.6413","27.3315"
"628","99","2021","8.55714","3.64333","14.2989","22.9326","12.2154","6.95778","18.8879","28.1087","5.22418","0.29","9.01099","17.638"
"629","100","2021","3.65604","1.36667","4.75435","11.4978","6.22418","3.73333","8.15761","14.0293","1.12967","-1.11667","1.6587","9.49022"
"630","101","2021","22.3901","18.4956","30.513","31.888","29.6077","26.4778","37.9272","36.5967","17.4275","11.0422","23.5511","27.6109"
"631","102","2021","28.4527","27.0833","28.5543","28.463","32.1418","30.14","32.1","32.013","24.8604","24.0367","24.9478","24.7859"
"632","104","2021","21.1681","13.4467","28.5315","36.4141","28.7264","20.4111","35.9978","44.4837","14.1011","7.03111","19.9359","26.9902"
"633","105","2021","9.52198","5.74333","9.45543","15.2141","13.1385","9.12889","14.9109","20.212","6.59231","2.99222","5.66848","12.1533"
"634","106","2021","10.5462","5.82111","9.40769","15.4641","12.1374","7.55111","11.8802","18.0174","8.59011","4.03333","6.79341","12.8435"
"635","107","2021","20.5231","13.8256","20.2859","26.9174","25.3538","18.4711","25.1043","31.2011","16.1846","9.78","15.5424","22.4283"
"636","108","2021","13.5659","8.51444","15.7772","25.437","19.3538","14.0878","21.9087","31.9022","8.95275","4.05778","10.3804","19.487"
"637","109","2021","27.944","26.51","27.6315","28.6076","32.3637","30.8522","31.6891","32.6565","23.467","21.9178","22.9457","23.8576"
"638","110","2021","14.7857","7.34667","17.8435","24.8598","18.7835","12","21.9565","28.3293","11.4286","3.08889","14.0522","22.1196"
"639","111","2021","11.5791","7.14667","11.2615","16.887","13.5582","9.05111","14.5516","19.775","9.47912","5.16667","8.28242","14.4543"
"640","113","2021","0.237363","-12.1178","13.9848","21.2293","3.9","-6.25","18.9511","26.3511","-3.43187","-15.2389","7.99783","15.2065"
"641","115","2021","27.9714","27.1311","27.8793","28.2652","30.5604","29.6022","30.2413","30.5663","25.7934","25.0584","25.637","25.8761"
"642","118","2021","25.2341","16.44","32.5141","39.4261","32.2242","22.9767","40.0326","46.9163","18.178","9.85333","24.0598","31.113"
"643","119","2021","4.96044","-1.53778","17.2571","24.213","11.5451","4.45556","24.1055","31.6978","-0.542857","-6.57778","10.2264","16.3391"
"644","120","2021","26.7209","24.9067","29.8924","29.4054","31.8989","31.3356","35.1446","33.8652","21.4681","18.4233","24.9978","25.5946"
"645","121","2021","4.73297","-2.84111","10.4429","18.437","7.12967","-0.113333","14.0846","21.7217","2.42308","-5.20333","6.83517","15.0913"
"646","122","2021","22.122","15.8533","21.3527","28.1554","25.0209","18.7844","24.3143","30.3859","19.4429","13.0544","18.3044","25.8326"
"647","125","2021","20.0088","15.236","22.3656","30.2293","24.0264","20.6547","27.7556","34.2033","16.6143","11.1314","17.7167","26.6283"
"648","126","2021","8.67363","5.32556","13.5462","19.4967","11.7418","8.20667","18.2934","23.6685","6.12967","3.10111","9.18791","15.8196"
"649","127","2021","4.72198","-3.86556","10.5717","18.4261","7.62747","-0.716667","15.5522","23.1543","1.96484","-6.72778","5.97912","13.8804"
"650","128","2021","7.88681","4.30889","11.7337","17.9315","12.3505","8.56333","18.3674","23.9228","3.37582","-0.277778","4.40326","11.9152"
"651","129","2021","23.6066","18.3667","26.6011","29.4293","26.4593","21.7778","29.0859","31.9837","20.5538","15.5511","24.0707","26.5717"
"652","130","2021","10.8011","5.83889","16.5098","26.7663","15.9451","11.0367","23.238","34.9152","6.36264","0.901111","9.97473","19.2848"
"653","134","2021","28.3758","28.5356","29.3152","28.7674","30.2989","30.9656","31.4239","30.588","26.5132","26.2911","27.4391","27"
"654","135","2021","29.3132","29.8044","33.4402","28.4054","37.3912","37.6344","40.5446","33.775","22.178","21.8178","26.5663","24.2902"
"655","136","2021","18.6374","13.9456","18.6728","28.2804","21.589","16.9889","22.9446","33.2141","15.7637","11.0489","15.1615","24.1304"
"656","137","2021","27.3527","26.7955","26.8924","27.3924","29.5363","29.5522","29.0196","30.2293","25.7341","25.9133","25.5609","25.6989"
"657","138","2021","26.1429","24.9489","26.1902","26.8304","30.5451","28.4867","29.7348","30.5967","18.4593","19.0722","20.2011","18.0467"
"658","139","2021","26.567","22.4878","24.7239","27.7859","33.3813","31.0744","32.8011","32.0239","21.5703","16.1011","20.0848","24.6315"
"659","140","2021","24.5978","26.8989","24.9293","21.8967","27.6527","30.0089","27.8207","24.4489","21.7637","24.23","22.4076","19.6315"
"660","141","2021","26.7429","25.2689","26.2533","25.1109","30.4527","30.9189","30.1728","28.3402","22.6473","16.5756","20.413","22.0859"
"661","143","2021","27.0934","27.33","26.9163","27.0978","30.1648","29.6644","29.1446","30.125","24.4868","25.2056","24.9663","24.3728"
"662","144","2021","7.68571","0.824444","12.9703","21.9054","12.5857","4.75556","18.0802","27.8543","2.64066","-2.87778","7.51978","15.8109"
"663","145","2021","12.7516","8.62333","14.913","23.5315","16.6582","12.8611","19.8516","28.2717","9.73297","5.20333","9.68022","18.3152"
"664","147","2021","13.3637","8.44333","15.8945","26.6957","17.2066","11.3433","20.8736","32.5402","9.63736","4.00556","10.3473","20.4163"
"665","148","2021","27.4022","25.4787","26.488","27.7478","29.4363","27.6348","28.8065","29.9804","25.6429","23.8528","24.7935","25.9663"
"666","149","2021","16.0714","13.2556","17.6598","22.4098","21.7462","18.1267","22.4319","26.438","10.5055","8.55111","11.8674","17.6663"
"667","150","2021","23.3747","26.4722","21.8489","19.8","28.4242","30.7822","27.4272","26.3054","19.5187","22.7811","17.2076","14.5435"
"668","151","2021","25.3352","24.325","29.375","26.8641","30.3385","33.2364","35.4554","31.2435","21.844","17.2102","24.8011","23.6511"
"669","153","2021","27.6648","27.0989","27.5326","27.8554","29.8989","29.5333","29.538","30.0772","26.3066","25.7144","25.9489","26.0163"
"670","155","2021","9.25824","3.88556","10.6571","16.9174","11.8934","6.63","14.7088","20.5652","6.38571","1.15667","6.35714","13.4826"
"672","156","2021","24.167","25.643","23.0299","20.7783","27.3231","28.1581","25.7333","23.8913","21.178","23.6977","21.0023","17.9239"
"673","157","2021","14.6143","17.2233","13.9576","10.6054","17.367","20.4444","16.5152","13.0261","12.2604","14.4222","11.5587","7.95"
"674","158","2021","27.0231","26.8478","28.8098","27.2717","32.2297","32.9667","34.3457","32.4913","22.8604","21.6333","24.0239","23.6304"
"675","159","2021","31.8791","29.2933","35.7348","30.3402","38.7736","36.7656","42.2293","35.25","25.3571","22.0233","29.0783","25.8"
"676","161","2021","24.2956","25.5267","24.6533","22.962","27.7407","29.01","27.537","26.3196","20.9264","22.4222","21.938","19.9717"
"677","162","2021","19.7626","22.2678","19.8402","16.8457","22.1856","25.21","22.2315","19.175","17.5934","20.1256","17.6152","14.5141"
"678","116","2021","8.26044","-1.87333","15.3076","24.475","13.1242","3.51222","20.7543","28.9239","4.22967","-6.42333","10.5337","20.7772"
"679","56","2021","19.1648","12.4472","21.6912","30.0978","25.6857","18.627","29.5791","37.6228","14.3659","8.15281","15.1407","23.775"
"680","163","2021","27.9835","27.6811","28.9228","28.4543","30.9527","31.0744","32.5848","31.5848","25.4934","25.1733","26.4315","25.9174"
"681","164","2021","4.74615","-2.71444","9.86522","16.9902","7.73956","0.567778","15.0913","22.2424","2.11868","-5.42778","5.54891","13.0913"
"682","165","2021","26.6462","22.5178","31.8728","33.4924","30.7473","27.3756","37.1402","37.6924","22.567","17.56","27.4217","30.5793"
"683","167","2021","26.9418","26.7211","26.7022","26.5783","29.8011","28.5389","29.3348","29.7065","24.4495","24.8467","24.5261","24.0174"
"684","168","2021","17.8308","10.5367","20.7604","27.3935","23.5505","16.3978","27.711","32.6098","12.2341","5.71889","13.6527","22.2554"
"685","169","2021","26.0363","26.4778","26.7152","26.2543","29.9758","31.9267","30.8957","29.8413","23.2945","21.7911","23.3913","23.4957"
"686","170","2021","27.4681","27.0633","26.7978","26.7261","31.7945","31.6567","31.0247","31.025","24.0088","23.58","23.5371","23.6152"
"687","171","2021","25.5901","27.2611","21.3554","20.138","32.6857","33.5322","27.7196","28.3413","20.0244","21.8844","16.637","13.7913"
"688","172","2021","17.3989","22.1033","18.912","16.2522","19.7758","25.5478","21.3674","18.2533","15.9769","19.6967","17.2815","15.1783"
"689","173","2021","28.3857","27.0222","29.7228","28.3065","31.2791","30.23","33.3326","31.3543","25.2396","24.1567","25.9533","25.1804"
"690","174","2021","22.5802","24.3729","23.2693","21.2478","23.0527","24.9294","23.8227","21.7804","22.1473","23.8835","22.5966","20.7196"
"691","175","2021","6.57143","-0.967778","11.9165","19.0065","9.82967","2.21222","17.0275","23.9522","3.52747","-4.14333","6.75275","14.5598"
"692","176","2021","16.4956","12.7433","17.3582","21.6924","20.3912","15.1011","21.1176","26.7033","13.8374","10.4978","14.6495","18.4174"
"693","177","2021","25.9506","24.0833","25.2446","26.7924","29.6692","27.6411","28.7522","30.0337","22.4033","20.5656","21.6815","23.5098"
"694","178","2021","26.311","19.54","30.612","35.2761","31.8736","25.1089","37.6554","41.6304","21.0879","14.6333","24.0772","29.2043"
"695","179","2021","8.77582","2.95556","13.9152","23.7402","13.3802","7.02","19.7674","30.9283","5.1978","-0.285556","8.79674","17.3826"
"696","180","2021","3.37802","-6.94","12.012","19.7891","5.85714","-3.98111","16.6076","24.2793","0.873626","-9.64111","7.28913","15.3424"
"697","182","2021","24.511","25.72","24.5826","21.5098","28.1319","30.2833","28.1217","25.0522","21.2132","21.9489","21.4283","17.987"
"698","188","2021","7.56593","-0.873333","4.93804","15.0424","10.5088","1.64333","8.51739","18.5435","5.21648","-2.85111","2.70109","12.737"
"699","189","2021","26.5473","24.9573","25.8728","26.3435","28.7451","27.1202","28.262","28.3141","24.7648","23.3225","24.0978","24.7554"
"700","190","2021","26.37","26.233","26.5859","25.9467","27.5956","27.3193","27.4207","26.913","25.1633","25.1716","25.675","25.0978"
"701","191","2021","11.5769","6.11778","15.1283","23.7804","15.7714","10.3444","19.8565","28.5228","7.54725","1.65","9.44456","18.1522"
"702","194","2021","26.9758","21.2311","22.6696","27.587","30.2396","25.3611","25.6467","30.3109","24.3099","18.42","20.1663","24.9359"
"703","195","2021","9.91209","5.73556","15.1239","24.938","14.2187","9.76111","20.5946","30.8761","6.98242","2.66111","10.2587","19.5217"
"704","196","2021","27.0231","27.3611","27.4467","26.0391","30.0066","29.9967","30.1196","28.475","24.7242","25.1089","25.1576","24.3391"
"705","197","2021","27.1495","27.4111","28.137","26.1446","30","30.6733","31.1391","28.3576","24.5967","24.8422","25.9","24.2837"
"706","198","2021","27.8813","27.1022","28.262","28.0033","31.678","31.0444","32.1239","31.1565","25.0077","24.5222","25.2978","25.2217"
"707","200","2021","8.05165","2.69111","13.3791","21.7","11.6714","6.13889","18.3835","26.9457","4.67582","-0.752222","8.26154","16.55"
"708","201","2021","8.49231","5.05333","14.6054","23.2109","12.2824","9.36","20.6424","29.4946","5.6011","1.65556","9.01957","17.2554"
"709","202","2021","27.2824","27.13","27.0848","27.0228","32.1571","31.5089","32.0902","31.8022","24.1275","24.2256","24.1054","23.7141"
"710","203","2021","26.3879","25.6753","26.8978","24.8098","29.9769","29.391","30.1826","28.0359","23.4681","22.8303","24.1609","22.3924"
"711","205","2021","5.28681","7.13","1.46522","-0.384783","10.844","11.8622","4.46522","3.46522","1.40659","3.33111","-1.24674","-3.03478"
"712","117","2021","10.9725","1.56","16.6304","25.8761","15.5396","6.22111","21.4359","29.9054","7.15385","-2.9","12.137","22.463"
"713","207","2021","10.3286","6.02955","14.0457","22.2978","14.6791","9.69333","19.4565","28.2207","6.49231","3.06","9.09783","16.5641"
"714","208","2021","27.0176","27.03","28.1511","27.8228","30.0231","30.9122","30.9978","29.9435","24.4791","23.5878","25.3989","25.8011"
"715","183","2021","27.7945","25.76","26.9489","28.4489","30.5637","28.6556","29.8217","31.0826","25.7791","23.6778","24.6196","26.5076"
"716","185","2021","27.6484","25.8222","26.7728","28.0554","30.2912","28.7244","29.825","30.9207","25.1879","23.3844","24.6957","25.9087"
"717","186","2021","26.967","25.1211","26.3022","27.4685","29.7978","27.8856","28.8848","30.2522","24.3286","22.5322","24.1663","24.9652"
"718","187","2021","27.7945","25.76","26.9489","28.4489","30.5637","28.6556","29.8217","31.0826","25.7791","23.6778","24.6196","26.5076"
"719","209","2021","32.3352","27.8833","35.7924","33.688","38.6538","34.5244","41.9793","38.9217","26.5132","21.6078","29.537","28.7152"
"720","210","2021","26.7725","25.8157","25.888","26.5902","31.5275","29.682","30.0022","32.0511","23.2736","22.9045","23.038","22.95"
"721","211","2021","-6.45824","-17.0182","0","2.52468","-4.42418","-13.8909","0","4.09351","-8.56703","-19.9909","0","0.964935"
"722","213","2021","4.58022","-1.96889","9.4033","16.6391","7.13626","0.647778","13.7543","20.5793","1.41429","-5.00889","4.50652","12.1446"
"723","192","2021","25.422","26.3775","26.487","25.038","28.5011","29.8539","29.8522","28.5815","23.622","23.8888","24.0272","22.7685"
"724","216","2021","22.7143","17.8456","25.625","29.7717","25.9516","21.7333","30.013","34.3717","20.1714","14.7556","22.2348","26.4804"
"725","219","2021","27.7385","27.6256","29.8924","28.9087","32.167","32.6322","34.6435","33.3859","24.7044","23.7144","26.8337","26.1554"
"726","220","2021","28.2747","27.7105","27.3701","27.0522","30.8165","30.0663","29.5092","29.8533","26.5516","26.1628","25.5828","24.488"
"727","221","2021","27.7275","28.8078","28.4663","26.0043","31.5198","32.7344","32.1435","29.2478","24.6824","25.9722","25.5587","23.7935"
"728","223","2021","24.5132","25.9089","23.8641","21.8424","27.6593","29.1011","26.7402","24.6826","21.7769","23.1944","21.1957","19.4467"
"730","224","2021","26.6681","25.5578","26.4935","26.8913","31.7429","30.5089","31.1446","32.2793","22.8879","21.6222","22.9348","23.1022"
"732","225","2021","17.544","13.1322","19.1848","28.4304","22.2681","17.9767","24.3174","34.8826","13.9077","9.16556","14.4663","23.4087"
"733","227","2021","13.1571","6.98667","25.5228","32.3196","19.489","13.2622","31.825","38.6652","7.56484","1.86333","18.8533","25.112"
"734","228","2021","26.0923","23.4854","25.5043","27.6033","29.7319","26.7899","28.8989","31.0283","23.4945","20.682","22.7859","24.7304"
"735","229","2021","28.3198","28.1744","28.7196","28.312","31.2308","30.8756","31.6304","31.1609","25.5615","25.6289","25.9913","25.8478"
"736","242","2021","26.9824","25.7589","27.0467","28.4239","30.0363","29.0778","29.9598","31.5033","24.4066","23.2478","24.813","26.1043"
"737","231","2021","6.07473","-2.37444","12.5685","21.3576","10.0516","0.865556","17.7663","27.5598","2.10769","-5.33222","7.44506","15.5457"
"738","232","2021","27.5978","20.9644","30.5837","36.6576","33.8319","27.7033","38.6359","43.7022","21.644","14.7211","23.1554","30.6022"
"739","233","2021","8.84725","4.34111","9.95978","16.1207","11.4275","6.60111","14.0098","19.8946","6.3044","2.09556","5.78696","12.6185"
"740","234","2021","13.0703","4.56444","17.6011","25.5043","17.9637","8.81444","23.3413","30.4891","8.42198","0.797778","12.2315","21.2359"
"741","236","2021","18.1044","22.3133","15.7946","11.8359","22.2264","26.5078","19.7261","15.9924","13.9209","18.1433","12.0804","8.16304"
"742","238","2021","25.144","26.2378","24.2217","22.5467","29.4506","30.77","29.0467","27.1891","21.6582","22.4833","20.2109","18.3457"
"743","96","2021","13.5659","8.51444","15.7772","25.437","19.3538","14.0878","21.9087","31.9022","8.95275","4.05778","10.3804","19.487"
"744","239","2021","26.7945","26.2656","26.4778","26.6957","31.4769","30.19","30.4033","30.9141","23.2044","22.9356","22.8989","22.9478"
"745","240","2021","22.1989","18.6822","27.0098","29.4674","25.8527","21.5778","30.663","33.6","19.2703","15.9667","24.2348","26.0239"
"746","243","2021","27.3","27.0567","27.3446","26.8228","30.1462","29.8822","30.2457","29.2543","24.7176","24.37","24.6978","24.5446"
"747","244","2021","19.8945","17.2111","20.2088","23.6315","26.4637","23.3222","25.7099","30.1967","15.2275","12.6022","15.9549","19.488"
"749","248","2022","10.119","0.220253","7.06923","15.9587","12.9905","2.50759","10.7176","19.3359","6.2619","-2.54937","2.67363","11.5576"
"750","1","2022","18.3571","7.57595","18.4554","26.2641","24.4238","13.9025","25.2637","33.0293","13.8619","2.33797","12.8429","20.5848"
"751","2","2022","22.0714","14.0316","18.7739","25.8804","27.5524","16.5633","23.7576","31.5728","17.8857","10.9608","14.3141","21.1848"
"752","3","2022","26.8762","27.7646","27.4663","26.3","29.6429","31.2076","30.113","28.7761","24.5714","24.8582","25.1033","24.1033"
"753","5","2022","24.2905","26.8759","25.7348","21.9935","27.2095","30.2835","29.1239","25.075","22.3429","24.3165","23.3989","19.9065"
"754","6","2022","27.4714","25.2392","26.1946","27.8391","29.1381","27.1228","28.0772","29.7022","25.6286","23.4646","24.6022","26.0772"
"755","8","2022","27.4476","25.3747","26.4554","27.9043","29.8619","27.5367","28.9707","30.3315","25.4571","23.2241","24.6587","26.0467"
"756","9","2022","15.4095","22.8544","14.612","12.4185","19.5143","27.3177","18.9011","16.4739","11.4667","19.0291","10.8663","8.74022"
"757","11","2022","28.1857","26.6886","27.7337","28.4902","31.0143","29.4532","30.6772","31.3011","25.8762","24.6734","25.7793","26.275"
"758","13","2022","14.719","5.98481","16.4554","22.9522","17.9238","8.53418","20.6533","26.888","11.9952","3.52152","12.2956","19.125"
"759","14","2022","21.3476","6.09747","16.1859","25.738","25.219","9.15949","20.8707","30.7478","17.3476","2.90127","11.8272","20.55"
"760","15","2022","27.6333","22.8835","25.5054","28.4174","31.281","27.1835","29.312","32.2","23.8571","18.0861","22.1141","25.0043"
"761","16","2022","31.8048","19.0089","29.0674","35.2587","35.3714","22.476","33.4989","39.3967","28.6667","16.3633","25.5989","32.3859"
"762","17","2022","29.1714","22.6316","29.587","29.7717","32.2","27.6127","33.3283","32.6543","26.4952","17.8873","26.513","27.3054"
"763","18","2022","27.881","25.7835","27.2043","28.1826","30.3857","28.7785","29.838","30.8957","25.8048","23.6418","25.3315","25.7261"
"764","19","2022","9.69048","-0.206329","10.6152","18.6163","13.4238","2.51519","15.5902","23.7098","5.9381","-3.43671","5.04239","12.9348"
"765","20","2022","12.1238","6.11519","13.6761","19.6272","16.5429","9.38608","18.5413","24.7554","8.2381","3.06582","8.88913","14.6554"
"766","22","2022","25.5167","28.1125","27.735","25.4887","27.2833","31.925","30.5367","27.8958","24.5","23.9042","25.0028","23.7036"
"767","23","2022","25.2905","18.7633","21.4772","26.888","27.5714","21.5923","23.9261","29.4739","23.2857","15.7769","19.0685","24.4315"
"768","29","2022","-1.93158","1.40506","0.967143","-1.78804","-0.742105","2.05063","1.87714","-0.406522","-3.20526","0.777215","0.155714","-3.08913"
"769","241","2022","27.7238","25.1658","26.5283","27.9043","30.019","27.9937","28.9565","30.3685","25.8381","23.138","24.4489","25.7783"
"770","32","2022","27.1381","27.0696","27.5293","27.3348","31.2381","30.9418","31.8359","31.9228","23.8476","24.0532","24.1707","23.8457"
"771","34","2022","28.8762","29.3316","33.388","28.6728","34.3","37.3139","39.7696","33.6609","24.5619","22.1","27.7761","24.7326"
"772","36","2022","27.0333","28.3342","28.9087","28.2826","31.0524","32.8532","33.7087","32.6272","24.6048","24.4519","25.5674","25.2489"
"773","38","2022","11.0286","-9.35823","11.062","19.9467","16.581","-3.63544","16.4478","25.4076","5.40476","-15.0873","5.71304","14.4739"
"774","39","2022","26.8476","22.2734","23.8457","26.1652","30.1238","25.419","27.7174","29.2348","24.5143","20.0899","21.1109","23.987"
"775","40","2022","28.7571","26.3063","27.7418","29.225","31.2714","29.257","30.5275","32.0707","25.7667","22.5392","24.5088","25.6228"
"776","41","2022","26.6857","29.8215","28.3152","27.2337","32.1952","37.6975","34.8304","32.813","23.7619","22.8025","24.3815","24.062"
"777","42","2022","30","27.1696","34.5543","28.7033","35.5095","35.9886","42.3609","33.9793","25.2095","18.0228","26.8467","24.4804"
"778","44","2022","16.2143","-0.134177","18.3935","25.6739","23.4048","7.5443","25.9837","32.4457","9.52857","-6.06582","11.3098","20.4402"
"779","45","2022","25.5333","26.6671","26.7283","25.812","27.5333","29.7203","29.5913","27.8043","24.4143","24.457","24.4533","24.5272"
"780","46","2022","26.0143","27.3316","27.1457","26.2804","27.6048","29.4797","29.0446","27.7239","24.719","25.1911","25.3272","24.8793"
"781","48","2022","24.5762","27.6772","26.9446","24.4174","28.7238","31.024","30.9196","28.5685","21.1714","24.6253","23.55","20.8185"
"783","49","2022","27.8143","27.1835","27.3989","26.9261","33.3857","31.5722","32.263","33.0685","23.8381","23.9823","23.5098","21.9337"
"784","51","2022","23.5095","25.9456","25.2902","22.962","25.9714","29.1152","28.6598","25.9076","21.4667","23.0557","22.0217","20.037"
"785","53","2022","15.681","5.56962","17.9685","24.6859","20.2714","9.55063","23.5033","30.3011","11.7333","1.56582","12.2978","19.1304"
"786","54","2022","25.2095","22.0859","25.0054","26.4","30.081","27.8769","30.1598","32.1185","21.0476","16.5064","20.4967","22.2815"
"787","55","2022","27.8762","26.2911","27.3815","28.2239","30.581","29.2316","30.2272","31.3522","25.3667","24.2063","25.5424","25.9685"
"788","56","2022","24.9","10.5443","21.3135","29.2457","31.519","16.0886","28.9573","36.9261","19.5714","6.17722","14.991","22.6413"
"789","57","2022","12.5571","4.67722","14.8121","20.7109","17.7333","7.72658","20.4451","26.3859","8.4381","1.45949","8.96264","15.2543"
"790","58","2022","26.1857","28.2772","27.7489","25.8641","31.819","36.2316","33.4663","30.8913","22.9","21.9215","23.4283","22.6217"
"791","59","2022","12.7","3.9519","11.6484","18.9641","14.8143","6.06329","15.2154","22.5902","10.6667","2.05696","8.35385","15.5783"
"792","60","2022","32.281","26.0962","30.7272","35.0033","35.3095","28.957","34.1511","40.3196","29.9286","23.4532","27.9054","31.088"
"793","61","2022","26.5524","24.4937","26","26.975","31.019","29.1519","30.7744","31.7989","24.1381","21.881","23.12","24.1304"
"794","62","2022","25.4095","23.3848","24.5478","25.8576","29.081","27.9772","28.2772","29.862","22.7905","20.1013","21.6185","22.9728"
"795","64","2022","27.5381","14.4975","24.3402","29.0446","32.7333","18.3899","30.437","34.1217","23.3429","10.8443","18.8859","24.3783"
"796","65","2022","26.3048","26.938","27.2402","26.663","30.3095","32.9911","31.7543","31.2217","23.2714","21.7759","23.3848","22.8957"
"797","66","2022","25.8762","27.6506","26.8891","25.562","28.9048","31.8013","30.9391","28.562","23.781","24.0025","23.6435","23.2815"
"798","68","2022","9.2619","-0.816456","7.54565","17.1576","12.4762","1.74051","11.5587","21.3674","5.78571","-3.61266","3.32391","12.5087"
"799","70","2022","6.305","9.04304","5.67778","2.98152","9.62","12.0342","7.66889","5.11087","3.775","6.51899","3.73","1.04891"
"800","71","2022","9.4619","4.51899","7.17802","10.7946","10.6286","5.93797","8.35275","11.8424","7.99524","2.99114","5.9044","9.65"
"801","72","2022","24.8095","26.3608","25.0717","24.2924","28.5286","30.8316","29.5685","28.1815","21.8429","23.443","21.8217","21.0793"
"802","73","2022","9.7381","-1.30506","7.84348","17.0891","12.2619","1.19241","11.6637","20.6826","7.11429","-4.41013","4.22174","13.3946"
"803","74","2022","13.5762","7.29873","15.8087","21.6402","18.0857","10.2646","20.7533","26.9446","9.87143","4.54937","11.0348","16.6815"
"804","75","2022","27.3381","19.1861","21.4109","24.8424","33.0667","28.962","29.9217","32.2261","22.4905","9.33165","10.0141","14.5272"
"805","76","2022","25.2333","26.8759","26.2467","24.5217","28.5381","30.4519","30.0054","28.3793","22.2","23.5013","22.9978","21.0315"
"806","77","2022","22.4714","23.8646","23.2337","21.3989","26.0381","29.7354","27.7261","24.9217","18.8524","13.7101","15.487","17.5304"
"807","78","2022","25.9333","27.5203","26.8598","25.187","28.3714","30.2595","29.6935","27.5283","23.9571","24.6354","24.1435","23.3076"
"808","79","2022","27.1286","25.1658","25.3815","26.8728","32.519","34.4899","33.5587","32.025","23.1524","18.8494","20.7859","23.5076"
"809","81","2022","10.8667","4.01392","12.7804","19.0793","15.2667","6.76456","17.5326","23.9141","7.12857","1.40506","7.70109","14.2815"
"810","82","2022","26.0238","28.9089","28.0228","25.4141","29.2381","33.2532","32.1011","28.6989","23.919","26.0709","24.712","23.4261"
"811","83","2022","20.581","14.2557","18.5598","23.6815","23.9238","16.4709","21.8848","27.5543","18.3238","12.4367","15.8554","20.7207"
"812","84","2022","21.4952","9.43797","19.7739","27.7717","26.2429","13.9873","25.1815","32.9685","17.8476","6.02152","15.3315","23.5261"
"813","85","2022","3.24762","-9.84304","-0.0252747","7.4413","5.59048","-7.28987","3.17253","11.8272","1.81429","-12.062","-2.55165","4.69565"
"814","86","2022","27.6238","26.1127","27.2033","27.6772","29.8238","29.3646","29.7207","30.1989","25.6381","23.6456","25.1772","25.4543"
"815","87","2022","26.6095","23.9468","25.5815","26.1543","29.8476","28.138","29.2783","30.3283","23.9048","17.3241","19.6978","16.6207"
"816","88","2022","27.5762","26.8532","28.2315","27.6609","30.181","29.9405","30.7609","30.2837","24.4381","24.1785","25.1033","24.3957"
"817","90","2022","14.5524","8.47975","12.3626","18.0685","16.6667","10.1962","15.4923","21.4663","12.4476","6.66203","9.44286","15.2467"
"818","91","2022","26.2714","27.7367","27.8174","25.6859","29.4762","32.3177","31.6359","28.3326","23.7381","23.9443","24.2413","23.2891"
"819","92","2022","26.6762","26.8975","28.1087","26.5304","30.9286","35.2772","35.2598","30.2576","23.4429","19.5038","22.4707","23.8837"
"820","93","2022","28.081","25.6013","26.0152","27.2174","30.4476","28.3987","28.6109","29.8022","25.8571","23.2671","24.0239","25.3"
"821","98","2022","28.3333","17.6329","25.0478","29.85","31.3","20.1595","27.5859","32.5935","26.0571","15.5127","22.8826","27.6511"
"822","99","2022","13.7905","4.57595","15.9813","23.3163","17.8429","8.12405","20.9725","28.2424","10.1333","0.956962","10.5538","18.1391"
"823","100","2022","7.25238","0.189873","7","10.2815","9.5619","2.82785","9.925","13.213","5.14286","-2.62532","4.22283","7.54239"
"824","101","2022","27.9286","17.7481","33.0185","31.6576","31.9381","24.6443","40.7652","36.1913","24.9619","12.3025","25.6609","27.9576"
"825","102","2022","27.5714","27.7063","28.175","28.5228","31.4524","31.2076","32.1283","32.1022","23.9","24.4684","24.6783","24.837"
"826","104","2022","29.4524","12.8797","27.1446","36.062","37.7","19.2873","34.4185","43.9641","21.1238","6.53291","18.8315","27.0554"
"827","105","2022","11.8857","6.2962","10.5187","15.6696","15.4667","9.66076","14.7912","20.0815","8.3","2.91266","5.98462","11.213"
"828","106","2022","12.819","7.18481","10.467","15.512","14.7238","8.91392","12.967","18.138","10.4238","5.0962","7.99121","12.8446"
"829","107","2022","25.3714","11.9392","20.0641","27.3304","30.7857","15.9722","24.8033","31.9435","20.0905","8.36835","15.789","22.6457"
"830","108","2022","18.8476","7.67089","17.8402","26.2674","24.8857","14.257","24.4228","33.0424","14.1619","2.42152","11.9696","20.3217"
"831","109","2022","27.9905","26.3329","27.5054","28.7217","31.5619","30.4722","31.3609","32.9011","24.0667","21.9494","22.6815","23.7522"
"832","110","2022","20.6667","6.0962","16.7239","26.6326","24.7238","10.5658","21.2098","31.0304","17.581","2.24177","13.0239","23.6239"
